,ExperimentName,Parameters,nbCasCovidConnuTotal-repli1,nbCasCovidConnuTotal-repli2,nbCasCovidConnuTotal-repli3,nbCasCovidConnuTotal-Mean,nbCasCovidConnuTotal-Std,nbMortTotal-repli1,nbMortTotal-repli2,nbMortTotal-repli3,nbMortTotal-Mean,nbMortTotal-Std,epidemic_duration-repli1,epidemic_duration-repli2,epidemic_duration-repli3,epidemic_duration-Mean,epidemic_duration-Std,tauxDeMortCasConnu-repli1,tauxDeMortCasConnu-repli2,tauxDeMortCasConnu-repli3,tauxDeMortCasConnu-Mean,tauxDeMortCasConnu-Std,tauxMortalitePopulationGlobale-repli1,tauxMortalitePopulationGlobale-repli2,tauxMortalitePopulationGlobale-repli3,tauxMortalitePopulationGlobale-Mean,tauxMortalitePopulationGlobale-Std,epidemicDuration-repli1,epidemicDuration-repli2,epidemicDuration-repli3,epidemicDuration-Mean,epidemicDuration-Std
916,"[2, 0, 2, 1, 0, 1]-variantVaccin184-variantDpt2","[2, 0, 2, 1, 0, 1]",223.0,271.0,310.0,268.0,35.58089374931439,4.0,2.0,1.0,2.3333333333333335,1.247219128924647,,,,,,1.7937219730941705,0.7380073800738007,0.3225806451612903,0.9514366661097539,0.6192620591162743,0.00018472141470742668,9.236070735371334e-05,4.618035367685667e-05,0.00010775415857933223,5.7597020486281296e-05,12.0,14.0,24.0,16.666666666666668,5.2493385826745405
917,"[2, 0, 2, 1, 0, 2]-variantVaccin184-variantDpt3","[2, 0, 2, 1, 0, 2]",162956.0,139820.0,144985.0,149253.66666666666,9915.804231405316,2319.0,1994.0,2119.0,2144.0,133.8531533684084,,,,,,1.423083531750902,1.4261192962380205,1.4615305031554988,1.4369111103814738,0.017452599461142346,0.10709224017663062,0.0920836252316522,0.0978561694412593,0.0990106782831807,0.006181385963315639,72.0,72.0,71.0,71.66666666666667,0.4714045207910317
918,"[2, 0, 2, 1, 0, 3]-variantVaccin184-variantDpt4","[2, 0, 2, 1, 0, 3]",3448277.0,3461641.0,3438529.0,3449482.3333333335,9473.850232203495,43015.0,42731.0,42242.0,42662.666666666664,319.2536435013528,,,,,,1.2474345883465858,1.2344145450091446,1.2284904387893778,1.2367798573817028,0.00791269981638373,1.9864479134099895,1.9733326929657624,1.9507505000177794,1.9701770354645103,0.014743246169517561,111.0,115.0,113.0,113.0,1.632993161855452
919,"[2, 0, 2, 1, 0, 4]-variantVaccin184-variantDpt5","[2, 0, 2, 1, 0, 4]",14429390.0,15997372.0,15686233.0,15370998.333333334,677825.7196764437,68224.0,70688.0,70771.0,69894.33333333333,1181.5899834074798,,,,,,0.4728127800274301,0.44187257757086595,0.4511663188988714,0.45528389216572246,0.01296250591048942,3.150608449249869,3.264396840709644,3.268229810064823,3.2277450333414457,0.05456624333478877,364.0,364.0,364.0,364.0,0.0
920,"[2, 0, 2, 1, 1, 0]-variantVaccin185-variantDpt1","[2, 0, 2, 1, 1, 0]",105.0,96.0,103.0,101.33333333333333,3.858612300930075,1.0,1.0,0.0,0.6666666666666666,0.4714045207910317,,,,,,0.9523809523809524,1.0416666666666665,0.0,0.6646825396825397,0.47141287184590164,4.618035367685667e-05,4.618035367685667e-05,0.0,3.078690245123778e-05,2.176962749499898e-05,14.0,9.0,14.0,12.333333333333334,2.357022603955158
921,"[2, 0, 2, 1, 1, 1]-variantVaccin185-variantDpt2","[2, 0, 2, 1, 1, 1]",173.0,205.0,170.0,182.66666666666666,15.839472494022298,1.0,1.0,5.0,2.3333333333333335,1.8856180831641267,,,,,,0.5780346820809248,0.4878048780487805,2.941176470588235,1.3356720102393134,1.1358605499896341,4.618035367685667e-05,4.618035367685667e-05,0.00023090176838428336,0.00010775415857933223,8.707850997999592e-05,6.0,11.0,11.0,9.333333333333334,2.357022603955158
922,"[2, 0, 2, 1, 1, 2]-variantVaccin185-variantDpt3","[2, 0, 2, 1, 1, 2]",441.0,447.0,313.0,400.3333333333333,61.80255298574288,3.0,3.0,7.0,4.333333333333333,1.8856180831641267,,,,,,0.6802721088435374,0.6711409395973155,2.2364217252396164,1.1959449245601563,0.7357376453270438,0.00013854106103057003,0.00013854106103057003,0.0003232624757379967,0.00020011486593304558,8.707850997999589e-05,40.0,33.0,12.0,28.333333333333332,11.897712198383164
923,"[2, 0, 2, 1, 1, 3]-variantVaccin185-variantDpt4","[2, 0, 2, 1, 1, 3]",10403975.0,10399124.0,10393677.0,10398925.333333334,4206.487238645672,43033.0,42457.0,42628.0,42706.0,241.53260649444414,,,,,,0.41362075552853594,0.40827477391364886,0.4101339689505456,0.4106764994642435,0.0022159474084309304,1.987279159776173,1.9606792760583036,1.968576116537046,1.972178184123841,0.011154061192406466,364.0,364.0,364.0,364.0,0.0
924,"[2, 0, 2, 1, 1, 4]-variantVaccin185-variantDpt5","[2, 0, 2, 1, 1, 4]",19586191.0,19625020.0,19595225.0,19602145.333333332,16589.978306864123,69532.0,68858.0,69329.0,69239.66666666667,282.3170007082267,,,,,,0.35500521770669957,0.3508684322359926,0.35380558273763124,0.35322641089344115,0.001737781828747968,3.211012351859198,3.1798867934809967,3.201637740062796,3.1975122951343296,0.01303749894169523,364.0,364.0,364.0,364.0,0.0
925,"[2, 0, 2, 1, 2, 0]-variantVaccin186-variantDpt1","[2, 0, 2, 1, 2, 0]",92.0,94.0,92.0,92.66666666666667,0.9428090415820634,2.0,0.0,0.0,0.6666666666666666,0.9428090415820634,,,,,,2.1739130434782608,0.0,0.0,0.7246376811594203,1.0247924365022425,9.236070735371334e-05,0.0,0.0,3.078690245123778e-05,4.353925498999795e-05,7.0,8.0,6.0,7.0,0.816496580927726
926,"[2, 0, 2, 1, 2, 1]-variantVaccin186-variantDpt2","[2, 0, 2, 1, 2, 1]",132.0,146.0,136.0,138.0,5.887840577551898,2.0,3.0,1.0,2.0,0.816496580927726,,,,,,1.5151515151515151,2.054794520547945,0.7352941176470588,1.4350800511155064,0.5416511225432552,9.236070735371334e-05,0.00013854106103057003,4.618035367685667e-05,9.236070735371335e-05,3.7706100883186626e-05,4.0,3.0,5.0,4.0,0.816496580927726
927,"[2, 0, 2, 1, 2, 2]-variantVaccin186-variantDpt3","[2, 0, 2, 1, 2, 2]",191.0,196.0,173.0,186.66666666666666,9.877021593352701,1.0,4.0,2.0,2.3333333333333335,1.247219128924647,,,,,,0.5235602094240838,2.0408163265306123,1.1560693641618496,1.2401486333721818,0.6222638903538715,4.618035367685667e-05,0.00018472141470742668,9.236070735371334e-05,0.00010775415857933223,5.7597020486281296e-05,7.0,6.0,5.0,6.0,0.816496580927726
928,"[2, 0, 2, 1, 2, 3]-variantVaccin186-variantDpt4","[2, 0, 2, 1, 2, 3]",410.0,444.0,391.0,415.0,21.924111536540465,4.0,9.0,2.0,5.0,2.943920288775949,,,,,,0.975609756097561,2.027027027027027,0.5115089514066496,1.1713819115104125,0.6340051587641162,0.00018472141470742668,0.00041562318309171003,9.236070735371334e-05,0.00023090176838428336,0.00013595128013214736,18.0,19.0,11.0,16.0,3.559026084010437
929,"[2, 0, 2, 1, 2, 4]-variantVaccin186-variantDpt5","[2, 0, 2, 1, 2, 4]",1451.0,1711.0,1004.0,1388.6666666666667,291.9775486041502,18.0,19.0,9.0,15.333333333333334,4.4969125210773475,,,,,,1.2405237767057202,1.1104617182933958,0.8964143426294822,1.0824666125428661,0.14186994070757133,0.0008312463661834201,0.0008774267198602768,0.00041562318309171003,0.000708098756378469,0.0002076690106772371,54.0,56.0,31.0,47.0,11.343133018115703
930,"[2, 0, 2, 2, 0, 0]-variantVaccin187-variantDpt1","[2, 0, 2, 2, 0, 0]",142.0,121.0,136.0,133.0,8.831760866327848,1.0,1.0,3.0,1.6666666666666667,0.9428090415820634,,,,,,0.7042253521126761,0.8264462809917356,2.2058823529411766,1.2455179953485294,0.6809107936505675,4.618035367685667e-05,4.618035367685667e-05,0.00013854106103057003,7.696725612809447e-05,4.353925498999796e-05,24.0,15.0,27.0,22.0,5.0990195135927845
931,"[2, 0, 2, 2, 0, 1]-variantVaccin187-variantDpt2","[2, 0, 2, 2, 0, 1]",282.0,290.0,306.0,292.6666666666667,9.977753031397176,3.0,3.0,5.0,3.6666666666666665,0.9428090415820634,,,,,,1.0638297872340425,1.0344827586206897,1.6339869281045754,1.2440998246531025,0.27595202131341945,0.00013854106103057003,0.00013854106103057003,0.00023090176838428336,0.0001693279634818078,4.3539254989997946e-05,18.0,13.0,25.0,18.666666666666668,4.9216076867444665
932,"[2, 0, 2, 2, 0, 2]-variantVaccin187-variantDpt3","[2, 0, 2, 2, 0, 2]",3565351.0,3566672.0,3569810.0,3567277.6666666665,1870.0792021254667,19557.0,20117.0,20247.0,19973.666666666668,299.36970825756936,,,,,,0.5485294435246347,0.5640271939780277,0.5671730428230074,0.5599098934418899,0.008149031495755826,0.903149176858286,0.9290101749173256,0.9350136208953169,0.9223909908903095,0.013824999007471883,364.0,364.0,364.0,364.0,0.0
933,"[2, 0, 2, 2, 0, 3]-variantVaccin187-variantDpt4","[2, 0, 2, 2, 0, 3]",26171524.0,26199230.0,26187412.0,26186055.333333332,11351.53491334493,99784.0,99338.0,99850.0,99657.33333333333,227.40468088605584,,,,,,0.3812693521401352,0.37916381511975733,0.3812900640964445,0.3805744104521123,0.000997477364832521,4.608060411291466,4.587463973551588,4.611108314634139,4.602210899825731,0.010501628591090691,364.0,364.0,364.0,364.0,0.0
934,"[2, 0, 2, 2, 0, 4]-variantVaccin187-variantDpt5","[2, 0, 2, 2, 0, 4]",31111588.0,31115618.0,31127251.0,31118152.333333332,6640.759310667887,100619.0,100338.0,99962.0,100306.33333333333,269.15216679211204,,,,,,0.32341325682250616,0.3224682858621031,0.32113982696383947,0.3223404565494829,0.000932514907992724,4.646621006611642,4.633644327228445,4.616280514245946,4.63218194936201,0.012429542255352363,364.0,364.0,364.0,364.0,0.0
935,"[2, 0, 2, 2, 1, 0]-variantVaccin188-variantDpt1","[2, 0, 2, 2, 1, 0]",129.0,135.0,123.0,129.0,4.898979485566356,1.0,3.0,0.0,1.3333333333333333,1.247219128924647,,,,,,0.7751937984496124,2.2222222222222223,0.0,0.9991386735572783,0.9209348082428017,4.618035367685667e-05,0.00013854106103057003,0.0,6.157380490247556e-05,5.759702048628131e-05,15.0,28.0,19.0,20.666666666666668,5.436502143433364
936,"[2, 0, 2, 2, 1, 1]-variantVaccin188-variantDpt2","[2, 0, 2, 2, 1, 1]",250.0,308.0,224.0,260.6666666666667,35.11251755270318,0.0,3.0,2.0,1.6666666666666667,1.247219128924647,,,,,,0.0,0.974025974025974,0.8928571428571428,0.6222943722943722,0.4412745246293315,0.0,0.00013854106103057003,9.236070735371334e-05,7.696725612809447e-05,5.759702048628131e-05,14.0,13.0,12.0,13.0,0.816496580927726
937,"[2, 0, 2, 2, 1, 2]-variantVaccin188-variantDpt3","[2, 0, 2, 2, 1, 2]",4114928.0,4167081.0,4152673.0,4144894.0,21990.429478904378,17715.0,19309.0,18747.0,18590.333333333332,660.1097551838549,,,,,,0.430505709941948,0.46336992249490716,0.45144416620331046,0.4484399328800552,0.013583891933142429,0.818084965385516,0.8916964491464254,0.865743090380032,0.8585081683039911,0.03048410195993365,364.0,364.0,364.0,364.0,0.0
938,"[2, 0, 2, 2, 1, 3]-variantVaccin188-variantDpt4","[2, 0, 2, 2, 1, 3]",26450817.0,26446278.0,26463669.0,26453588.0,7365.258583376418,90502.0,89627.0,90292.0,90140.33333333333,372.9685718067349,,,,,,0.34215200233701665,0.3389021320883037,0.34119229650280164,0.34074881030937404,0.0013633107156692877,4.179414368462883,4.139006558995633,4.169716494190742,4.162712473883086,0.017223820556387062,364.0,364.0,364.0,364.0,0.0
939,"[2, 0, 2, 2, 1, 4]-variantVaccin188-variantDpt5","[2, 0, 2, 2, 1, 4]",31195821.0,31211633.0,31196188.0,31201214.0,7368.868886516211,95658.0,95226.0,95568.0,95484.0,186.09674903124989,,,,,,0.30663722554376754,0.3050977819712285,0.3063451213975246,0.3060267096375069,0.0006675882787797371,4.417520272020755,4.397570359232353,4.413364040189839,4.409484890480982,0.00859401368837632,364.0,364.0,364.0,364.0,0.0
940,"[2, 0, 2, 2, 2, 0]-variantVaccin189-variantDpt1","[2, 0, 2, 2, 2, 0]",127.0,143.0,118.0,129.33333333333334,10.338708279513881,1.0,0.0,3.0,1.3333333333333333,1.247219128924647,,,,,,0.7874015748031495,0.0,2.5423728813559325,1.109924818719694,1.0626792865561885,4.618035367685667e-05,0.0,0.00013854106103057003,6.157380490247556e-05,5.759702048628131e-05,18.0,21.0,19.0,19.333333333333332,1.247219128924647
941,"[2, 0, 2, 2, 2, 1]-variantVaccin189-variantDpt2","[2, 0, 2, 2, 2, 1]",213.0,255.0,234.0,234.0,17.146428199482248,2.0,4.0,4.0,3.3333333333333335,0.9428090415820634,,,,,,0.9389671361502347,1.5686274509803921,1.7094017094017095,1.4056654321774456,0.3349724591609928,9.236070735371334e-05,0.00018472141470742668,0.00018472141470742668,0.00015393451225618888,4.353925498999795e-05,9.0,12.0,12.0,11.0,1.4142135623730951
942,"[2, 0, 2, 2, 2, 2]-variantVaccin189-variantDpt3","[2, 0, 2, 2, 2, 2]",3329469.0,3182089.0,3233659.0,3248405.6666666665,61064.52452574699,10646.0,10380.0,10548.0,10524.666666666666,109.84028809543832,,,,,,0.31975068697140596,0.32620080707987736,0.32619394933108287,0.3240484811274554,0.0030390006814750956,0.49163604524381616,0.4793520711657722,0.48711037058348416,0.4860328289976909,0.0050724633522151955,364.0,364.0,364.0,364.0,0.0
943,"[2, 0, 2, 2, 2, 3]-variantVaccin189-variantDpt4","[2, 0, 2, 2, 2, 3]",26609178.0,26636237.0,26607834.0,26617749.666666668,13084.02854203891,79273.0,79075.0,78931.0,79093.0,140.19985734657507,,,,,,0.2979160047709854,0.2968700120816615,0.2966457171974239,0.2971439113500236,0.000553578200915438,3.6608551770254585,3.6517114669974413,3.6450614960679735,3.652542713363624,0.006474478997709682,364.0,364.0,364.0,364.0,0.0
944,"[2, 0, 2, 2, 2, 4]-variantVaccin189-variantDpt5","[2, 0, 2, 2, 2, 4]",31296356.0,31303781.0,31295678.0,31298605.0,3670.436213857966,88752.0,88401.0,88459.0,88537.33333333333,153.62797777604038,,,,,,0.2835857311950311,0.28239719668368496,0.28265564337669885,0.282879523751805,0.0005103889940907504,4.098598749528383,4.082389445387807,4.085067905901065,4.088685366939084,0.007094594348357719,364.0,364.0,364.0,364.0,0.0
945,"[2, 1, 0, 0, 0, 0]-variantVaccin190-variantDpt1","[2, 1, 0, 0, 0, 0]",250.0,264.0,212.0,242.0,21.96967607104544,4.0,5.0,3.0,4.0,0.816496580927726,,,,,,1.6,1.893939393939394,1.4150943396226416,1.636344577854012,0.19716971161150001,0.00018472141470742668,0.00023090176838428336,0.00013854106103057003,0.0001847214147074267,3.7706100883186605e-05,58.0,65.0,53.0,58.666666666666664,4.921607686744467
946,"[2, 1, 0, 0, 0, 1]-variantVaccin190-variantDpt2","[2, 1, 0, 0, 0, 1]",965.0,358.0,749.0,690.6666666666666,251.21615305460665,18.0,5.0,9.0,10.666666666666666,5.436502143433363,,,,,,1.865284974093264,1.3966480446927374,1.2016021361815754,1.487845051655859,0.2785155865104643,0.0008312463661834201,0.00023090176838428336,0.00041562318309171003,0.0004925904392198045,0.0002510595917487421,59.0,29.0,51.0,46.333333333333336,12.684198393626966
947,"[2, 1, 0, 0, 0, 2]-variantVaccin190-variantDpt3","[2, 1, 0, 0, 0, 2]",692897.0,685289.0,629325.0,669170.3333333334,28345.585868389142,10335.0,10200.0,9060.0,9865.0,571.8828551373086,,,,,,1.4915636811820516,1.4884231324302593,1.4396377070670958,1.4732081735598024,0.02377250410339698,0.4772739552503137,0.47103960750393803,0.4183940043123214,0.45556918902219107,0.02640975251197153,79.0,79.0,77.0,78.33333333333333,0.9428090415820634
948,"[2, 1, 0, 0, 0, 3]-variantVaccin190-variantDpt4","[2, 1, 0, 0, 0, 3]",1882958.0,1883113.0,1883204.0,1883091.6666666667,101.55567712124987,34440.0,34221.0,34683.0,34448.0,188.69552193944614,,,,,,1.829037078893953,1.81725685075723,1.8417016956208672,1.8293318750906833,0.009981742957353936,1.5904513806309437,1.5803378831757122,1.6016732065744197,1.5908208234603585,0.008714025940402563,41.0,46.0,45.0,44.0,2.160246899469287
949,"[2, 1, 0, 0, 0, 4]-variantVaccin190-variantDpt5","[2, 1, 0, 0, 0, 4]",2069076.0,2069835.0,2069436.0,2069449.0,309.99677417676463,26559.0,25900.0,26764.0,26407.666666666668,368.6012600207559,,,,,,1.2836164548813094,1.2513074713684906,1.2932992370868197,1.2760743877788732,0.017953443108384464,1.2265040133036362,1.1960711602305878,1.235970985807392,1.2195153864472053,0.017022136553493498,29.0,27.0,30.0,28.666666666666668,1.247219128924647
950,"[2, 1, 0, 0, 1, 0]-variantVaccin191-variantDpt1","[2, 1, 0, 0, 1, 0]",117.0,103.0,117.0,112.33333333333333,6.599663291074444,1.0,1.0,0.0,0.6666666666666666,0.4714045207910317,,,,,,0.8547008547008548,0.9708737864077669,0.0,0.6085248803695406,0.4328979364214445,4.618035367685667e-05,4.618035367685667e-05,0.0,3.078690245123778e-05,2.176962749499898e-05,38.0,32.0,31.0,33.666666666666664,3.091206165165235
951,"[2, 1, 0, 0, 1, 1]-variantVaccin191-variantDpt2","[2, 1, 0, 0, 1, 1]",263.0,428.0,246.0,312.3333333333333,82.0826142100479,5.0,4.0,2.0,3.6666666666666665,1.247219128924647,,,,,,1.9011406844106464,0.9345794392523363,0.8130081300813009,1.2162427512480944,0.48683246943285763,0.00023090176838428336,0.00018472141470742668,9.236070735371334e-05,0.0001693279634818078,5.75970204862813e-05,26.0,40.0,17.0,27.666666666666668,9.463379711052259
952,"[2, 1, 0, 0, 1, 2]-variantVaccin191-variantDpt3","[2, 1, 0, 0, 1, 2]",647386.0,662760.0,637677.0,649274.3333333334,10326.77988963108,6894.0,5857.0,6788.0,6513.0,465.87623535298155,,,,,,1.064897912528229,0.8837286498883457,1.0644887615516947,1.0043717746560896,0.08530773515699698,0.3183673582482499,0.2704783314853495,0.31347224075850305,0.3007726434973675,0.02151432931824322,326.0,330.0,326.0,327.3333333333333,1.8856180831641267
953,"[2, 1, 0, 0, 1, 3]-variantVaccin191-variantDpt4","[2, 1, 0, 0, 1, 3]",1496562.0,1497281.0,1497627.0,1497156.6666666667,443.5841395822093,21589.0,21589.0,21497.0,21558.333333333332,43.36921591277491,,,,,,1.4425730440837066,1.4418803150510826,1.4354041426870643,1.4399525006072844,0.003228584644079858,0.9969876555296585,0.9969876555296585,0.9927390629913877,0.9955714580169016,0.002002805729539905,68.0,63.0,63.0,64.66666666666667,2.357022603955158
954,"[2, 1, 0, 0, 1, 4]-variantVaccin191-variantDpt5","[2, 1, 0, 0, 1, 4]",1857124.0,1857342.0,1857964.0,1857476.6666666667,355.903857179935,23584.0,23510.0,23842.0,23645.333333333332,142.30796026770798,,,,,,1.269920586885959,1.2657873455723285,1.283232613764314,1.2729801820742006,0.007443349945175103,1.0891174611149876,1.0857001149429004,1.1010319923636167,1.0919498561405014,0.0065718319361947886,42.0,40.0,39.0,40.333333333333336,1.247219128924647
955,"[2, 1, 0, 0, 2, 0]-variantVaccin192-variantDpt1","[2, 1, 0, 0, 2, 0]",99.0,96.0,79.0,91.33333333333333,8.806563209081938,0.0,1.0,1.0,0.6666666666666666,0.4714045207910317,,,,,,0.0,1.0416666666666665,1.2658227848101267,0.7691631504922644,0.5515254333100004,0.0,4.618035367685667e-05,4.618035367685667e-05,3.078690245123778e-05,2.1769627494998976e-05,27.0,27.0,21.0,25.0,2.8284271247461903
956,"[2, 1, 0, 0, 2, 1]-variantVaccin192-variantDpt2","[2, 1, 0, 0, 2, 1]",260.0,270.0,203.0,244.33333333333334,29.510826638521817,2.0,1.0,0.0,1.0,0.816496580927726,,,,,,0.7692307692307693,0.3703703703703704,0.0,0.3798670465337132,0.31410893463516104,9.236070735371334e-05,4.618035367685667e-05,0.0,4.618035367685667e-05,3.770610088318661e-05,42.0,20.0,16.0,26.0,11.430952132988164
957,"[2, 1, 0, 0, 2, 2]-variantVaccin192-variantDpt3","[2, 1, 0, 0, 2, 2]",393.0,408.0,476.0,425.6666666666667,36.11401697709938,3.0,6.0,4.0,4.333333333333333,1.247219128924647,,,,,,0.7633587786259541,1.4705882352941175,0.8403361344537815,1.024761049457951,0.31680991993150276,0.00013854106103057003,0.00027708212206114006,0.00018472141470742668,0.00020011486593304558,5.759702048628131e-05,17.0,20.0,34.0,23.666666666666668,7.408703590297623
958,"[2, 1, 0, 0, 2, 3]-variantVaccin192-variantDpt4","[2, 1, 0, 0, 2, 3]",2101647.0,807502.0,806272.0,1238473.6666666667,610355.9238992351,13918.0,5843.0,5691.0,8484.0,3842.919289637328,,,,,,0.6622425174161027,0.7235895390971168,0.7058412049531672,0.6972244204887956,0.0257753240931681,0.6427381624744911,0.2698318065338735,0.2628123927749913,0.39179412059445196,0.1774673719470666,264.0,127.0,112.0,167.66666666666666,68.39265717571993
959,"[2, 1, 0, 0, 2, 4]-variantVaccin192-variantDpt5","[2, 1, 0, 0, 2, 4]",1573623.0,1571031.0,1572138.0,1572264.0,1061.9237260745238,12769.0,12678.0,12930.0,12792.333333333334,104.19319662157517,,,,,,0.8114395887706268,0.8069859856361841,0.8224468844338093,0.8136241529468734,0.006498158117892964,0.5896769360997829,0.5854745239151888,0.5971119730417567,0.5907544776855761,0.004811678670706581,66.0,64.0,64.0,64.66666666666667,0.9428090415820634
960,"[2, 1, 0, 1, 0, 0]-variantVaccin193-variantDpt1","[2, 1, 0, 1, 0, 0]",240.0,143.0,204.0,195.66666666666666,40.036094825655624,1.0,2.0,1.0,1.3333333333333333,0.4714045207910317,,,,,,0.4166666666666667,1.3986013986013985,0.49019607843137253,0.7684880478998126,0.4465674787740376,4.618035367685667e-05,9.236070735371334e-05,4.618035367685667e-05,6.157380490247556e-05,2.1769627494998976e-05,53.0,42.0,46.0,47.0,4.546060565661952
961,"[2, 1, 0, 1, 0, 1]-variantVaccin193-variantDpt2","[2, 1, 0, 1, 0, 1]",924.0,807.0,1282.0,1004.3333333333334,202.06654569445405,8.0,15.0,14.0,12.333333333333334,3.0912061651652345,,,,,,0.8658008658008658,1.858736059479554,1.0920436817472698,1.2721935356758964,0.4249082662679971,0.00036944282941485336,0.0006927053051528501,0.0006465249514759934,0.000569557695347899,0.00014275299399541035,63.0,56.0,60.0,59.666666666666664,2.8674417556808756
962,"[2, 1, 0, 1, 0, 2]-variantVaccin193-variantDpt3","[2, 1, 0, 1, 0, 2]",390949.0,442954.0,477598.0,437167.0,35610.198230282294,5703.0,6612.0,7201.0,6505.333333333333,616.1895451527521,,,,,,1.4587580477248951,1.492705788862952,1.5077533825518532,1.4864057397132335,0.02049233471598725,0.2633665570191136,0.3053444985113763,0.3325447268270449,0.3004185941191783,0.028455851127135532,69.0,70.0,70.0,69.66666666666667,0.4714045207910317
963,"[2, 1, 0, 1, 0, 3]-variantVaccin193-variantDpt4","[2, 1, 0, 1, 0, 3]",1779628.0,1781789.0,1780896.0,1780771.0,886.6412277052464,33333.0,33297.0,33672.0,33434.0,168.9319389576761,,,,,,1.8730318920583404,1.8687397890547086,1.8907336531723358,1.8775017780951284,0.009519013450022543,1.5393297291106633,1.5376672363782964,1.5549848690071177,1.5439939448320257,0.0078013366883826684,45.0,48.0,44.0,45.666666666666664,1.699673171197595
964,"[2, 1, 0, 1, 0, 4]-variantVaccin193-variantDpt5","[2, 1, 0, 1, 0, 4]",1978356.0,1978699.0,1978922.0,1978659.0,232.79318432176373,27472.0,26815.0,27288.0,27191.666666666668,276.7337268125365,,,,,,1.3886277292863367,1.3551833805950273,1.3789325703590136,1.3742478934134592,0.014049691892461061,1.2686666762106065,1.2383261838449116,1.2601694911340646,1.2557207837298607,0.012779661378517578,28.0,26.0,28.0,27.333333333333332,0.9428090415820634
965,"[2, 1, 0, 1, 1, 0]-variantVaccin194-variantDpt1","[2, 1, 0, 1, 1, 0]",103.0,100.0,114.0,105.66666666666667,6.018490028422596,0.0,2.0,1.0,1.0,0.816496580927726,,,,,,0.0,2.0,0.8771929824561403,0.9590643274853802,0.8185463488618803,0.0,9.236070735371334e-05,4.618035367685667e-05,4.618035367685667e-05,3.770610088318661e-05,27.0,25.0,29.0,27.0,1.632993161855452
